order_id,payment_sequential,payment_type,payment_installments,payment_value
c9c021b86955fcf0e69e300f5358bf1b,1,credit_card,1,52.13
b8a4cbf978ddb7ef0264c480a122329f,1,credit_card,1,15.71
4428ed14e5a837c99231835f3fde0b9d,1,credit_card,4,80.52
64a34bd8faf1ed47e5d3fa8627431a3a,1,credit_card,6,354.2
dd501072091c950a1e6bb5ea9182df2a,1,credit_card,2,263.23
156168da8a5dcb5224afcebe8b0a9c88,1,credit_card,1,57.68
ae42d30816d69c777f832bcbf37fbd46,1,credit_card,3,89.75
47367d800613791c119ec33ee79cd9f0,1,credit_card,3,86.58
9c9caceea6d2d83cca38b235e4239dbc,1,credit_card,1,372.28
287ff4320b900d78a8b1a4f1b9cf32b4,1,credit_card,8,367.2
b9db5aac3e7aaf40f7b79396800eef52,1,credit_card,10,895.93
0daf1f0e67b534ad873ba61c5d6ad7d3,1,credit_card,5,153.2
48c5c0e8b2601862cebafe7fad2142f9,1,boleto,1,36.81
3f0eeec2edc480e271fed817e2a9f6b6,1,boleto,1,107.78
458a97b5d6f66560f0b625effac969a2,1,boleto,1,194.5
d764cd060b8fb7db9b63026dbbd51d6f,1,credit_card,1,99.43
c65487f27954240aff0ffd6a4c717489,1,credit_card,1,194.57
00a3a334aec7455a6d3319981499a3da,1,credit_card,3,36.35
1f9102e61cbd0d6147b706875c920a72,1,boleto,1,42.59
6228b5ff5e2a9f1cc96101d4c6c08d10,2,voucher,1,200.0
bcb1a89f854e5f014a0e07fe76c08539,1,boleto,1,35.38
78b07293590a365717f33fdd61e5bf1f,1,credit_card,1,57.86
a4841e5f06a8d3ab2f2bea2ad95c38e7,1,credit_card,2,68.35
f838a927949e184c27e9965fdb239fcf,1,credit_card,3,53.52
310183cde7b1feee278a91c33946820c,1,boleto,1,83.55
9ae2615288bae316687074b5dfadaf46,1,credit_card,3,54.86
7a125641d07db9def010cf07e54913fe,1,credit_card,8,139.89
033cf810fd3523203bbbf2ff579a7a4c,1,credit_card,1,35.41
64870069a2ef2e45dfbd920310639dcd,1,credit_card,4,89.15
ab27a99818cdb3007d7a107f62ab4aea,1,credit_card,3,34.55
d37f1c9ea5fc235b81a0f3051d57b30b,1,credit_card,2,157.13
19e18e6a46b546eea7c58ebbf42e0624,1,credit_card,1,58.13
d16d35b47ec2d842e3846a4c7f4586d0,1,credit_card,3,77.75
878a27aca69d3ec288f015a76d4f940c,1,credit_card,1,116.57
0a4bcba63e99001ad0349d8832963afe,1,boleto,1,91.96
ac671821bd5734df83eff3f6fcc94e9c,1,credit_card,10,263.31
dc91ff176f641d1c8ddbe744cd146e7f,1,boleto,1,434.66
0ef716d86b77c7bf750b25ef9249d193,1,credit_card,2,99.65
9592e993fa9bd76e414ffecdceaa13c9,1,credit_card,5,275.69
2f4597354cca1be196ca6b609711c109,2,debit_card,1,70.12
562194d4cd77e33b171957ba3c8526a1,1,credit_card,4,98.54
2abe97fe40841c06d48dbde9d9df1279,2,voucher,1,8.0
c8064c27a7a95d048c1b15c09747ed80,1,credit_card,3,65.22
80000ae9d118d79953522e35cce34f13,1,credit_card,2,121.72
9b70b4748090dafc923b60f9381d174c,1,credit_card,1,36.11
59a5648d91a60574c541152e2fe1c66c,1,boleto,1,155.72
168823ad1b77477540db78ab357f18b5,1,credit_card,8,510.52
5943920d752512f211b074b874e73526,1,credit_card,2,131.26
a43233e3aab4afcc9b0160f77dfadd82,1,credit_card,1,19.36
8dd212b37ef87381b34684de2200d25d,1,credit_card,2,103.63
6b87abf6bcb0f682e0cc2809d921a778,1,credit_card,5,367.02
57bea8e109ecb1711cda36ced17c1b1e,1,credit_card,2,115.5
b16a844a8a1b4998e1505f65a65d1e6a,1,credit_card,2,147.48
24b5077ff1a5cfb489ffaf2a6ae71f43,1,credit_card,4,532.55
da53168e1e12e3408d193c03604f260d,1,credit_card,1,100.06
3d257c464d0525772e3408c2b25a8c31,1,boleto,1,103.54
a1b9f97c297857f45e57da6387381de5,1,credit_card,4,65.0
48568f2508e7bb655a607258e5b7a941,1,boleto,1,214.99
0796436a57062ff1b4a95616fdf3f2fa,1,credit_card,3,367.45
53e503de6a65006651097e013bda72e4,1,credit_card,1,64.23
c214276ccd69c3953f880b487209f47e,1,credit_card,3,85.54
8048d654b51cffc429b4e7121a23f7c8,1,credit_card,2,165.26
56a180bcb89d62e8620d006de4c4bc4d,1,credit_card,1,72.76
adf5a3d223336c6b7965f3027bb7ddc2,1,credit_card,6,75.44
45da61f7d9e9167809a7b49b252bccd3,1,credit_card,1,74.66
2a6d1505d28e5a6956a20dcdaa6e0464,1,credit_card,2,102.36
ec34ce0f06a9a35ebf0f0496d595bc84,1,credit_card,1,126.68
ae035e1469cb0bf0ca6cd2a459277b9b,1,credit_card,5,238.01
ba4784ebeeb6afef6125ba505dcc4f76,1,boleto,1,34.35
bbd1b9ebbc5a09d51caaa2d10e0f93b5,1,credit_card,4,86.25
89d89c06d4e340f4aab76ee09311062e,1,credit_card,1,180.78
40a0d420733e7978f30e7a63616bba22,1,credit_card,9,94.76
ddde14c0021be582f5f7b9ce86b901d5,1,credit_card,4,133.06
333b4a6a55acc57f2c11948085cd8c03,1,credit_card,2,202.28
1bb460f1a118ffc0218e3c7e61a59029,1,credit_card,1,72.44
9788236680f37865a436975b87343adc,1,credit_card,2,158.3
afa17ebff8d7e00d7c9e04860c7ddcea,1,credit_card,7,79.61
102dc75f04e28c228169dedb666dcd3e,1,credit_card,2,28.0
c0f5eb23b8443f0945a621152bb6bd62,1,credit_card,5,96.8
c91ab67852b71357615925883e88cb8f,1,credit_card,1,2.05
e26405d4ea696a94eea2c9b2a344f625,1,credit_card,10,109.77
ac17fcdce65beed9ddc7473ff8150528,1,boleto,1,184.87
e7f4523b6b3d8e132da47b94e7b09235,1,credit_card,3,47.3
481a51f75cdfb2f0a592648739dfb8cf,1,credit_card,2,59.34
807af8ed74954311649aa47a52ff3061,1,credit_card,2,178.22
2b9319f90cac6853394132c982ff27bf,1,boleto,1,172.81
b306e43825024d6a7727ed3bb863b650,3,voucher,1,29.85
101cabeec1a36f2968ceaa2690b80807,1,credit_card,1,93.28
c844ef91766997bb8837db54617f605c,1,boleto,1,58.32
45ee4a244dd8a9df576959533aca1d6b,1,credit_card,5,108.78
bf3a60e4735ec22f0cb309856fedfdf1,1,boleto,1,87.14
02725851051698269253f0823e7824b6,1,credit_card,1,4.55
dae72058c85d67deae51d329e5b5938d,1,voucher,1,24.9
f104090fcd96c0b2ca8f9d818127ccf5,1,credit_card,6,190.98
e1b286432c65d0a0e8032aefcdae26ba,1,credit_card,3,45.09
2c0d1512767a5eda48e0fa752360e810,1,boleto,1,58.16
d6cd6f2a2537414f83cadc49e6e02e3f,1,credit_card,4,45.09
c08029c18d0544f5f412033887287ad9,1,credit_card,3,139.31
77fd91409017a7ee9d7c4ad79745cfda,1,credit_card,1,121.18
b5bce4a3cda26884862a0c05cc4effb1,1,credit_card,3,180.29
280f9004a1b9504ffc4f40635f13e5f1,1,credit_card,2,67.02
655352dd31829855980e8ba883725b47,1,credit_card,1,10.28
b471104714c9175e7bcec59e18af5302,1,boleto,1,65.69
1a0f5914485e7b79c7bd708563bccad0,1,credit_card,3,134.04
82f24cd9edb3455aa561fb4553ab5d1e,1,credit_card,1,14.69
72074174b87a13299e5d0aad2dae6137,1,credit_card,1,83.82
5659543f2c384877607595dab0690d5d,1,credit_card,2,155.23
85db8414f3621cac0466dedef7534751,1,credit_card,3,103.68
8cae6053f4694ebc081e862e0d013a89,1,credit_card,1,115.58
5e30dcb2e114da32afe2f0942750616a,1,credit_card,5,327.39
ff1f5f13541ce8f1a0755596df027a90,1,credit_card,2,142.41
658882f50a73a92d5e716220da758ab0,1,credit_card,3,166.94
701ba4e30193470253a5e099210a2054,1,boleto,1,151.84
1df599f6c4bc10fe5cbfd2ae1ade43fc,1,credit_card,1,94.4
e2b81f0134f91f1be92e48ef39ee0d99,1,credit_card,10,528.27
8783894e49c4c084d21c71b16a5aa83c,1,boleto,1,153.54
3d0a2787777e731001936c8a443b22fb,1,credit_card,6,62.55
f54625bd1c01cb2de21cb256de818cf2,1,credit_card,6,95.34
f67a6c7e93104eaaf03516fbccffc711,1,credit_card,1,22.72
bb7d5814e355ecb8a9a70a80a13a0fb7,1,credit_card,6,67.3
fb04716648402d4fd6f8158e51779fa8,1,credit_card,3,272.61
36108669803b643f152340b95c2220bc,1,credit_card,1,108.64
2074522aabccf07984a2e77f7219ece5,1,credit_card,10,669.4
2098ffa11a9b2819ffd6c2f95683db90,1,credit_card,3,36.78
e18d4eb13f1910fda9a9b86f190ae508,1,credit_card,3,86.15
6e0a47b1af62bf9751afb7756ae1b82a,1,credit_card,2,178.74
623c190b25a7394ccec057f6a0d31aa7,1,credit_card,1,64.1
7b25b2356eef14019a831a9c9636c146,1,credit_card,10,149.65
91e1117f4e261dce48c8dbc09d8f2d2e,1,credit_card,2,154.74
5f482802d2cfd506df0097347965687c,1,boleto,1,82.33
4542fb157f4694bfdef42f42edbd28aa,1,credit_card,10,151.58
6559f8884c6331e0364d9306262c779b,1,credit_card,4,73.77
6ac15d09391be5079d870678df7a2034,1,credit_card,6,162.85
d8f57f08383291ef5fa6cb91dc1a4e02,1,boleto,1,109.89
656eb4f0ee4385fd32f5eb22d296be75,1,credit_card,5,262.13
8f2f6732a3a5fae797b581713dd07bc9,1,credit_card,1,157.85
00bcee890eba57a9767c7b5ca12d3a1b,1,credit_card,10,772.5
b2fb15f025928415eebbfd3132b0dfbc,1,credit_card,8,1125.58
dd7a2547b78d9bca7b125dfc5de75fb4,1,credit_card,1,86.12
ae381714e252e42f49f6de768f243969,1,credit_card,3,172.13
04a59fe46fc5aa341da5378c195ed53c,1,credit_card,1,75.18
d43e30d5d28bc173660aeae6559e535a,1,boleto,1,30.84
859f516f2fc3f95772e63c5757ab0d5b,1,credit_card,24,609.56
57d910db0cbe63c5b908c829fb9f3c17,1,credit_card,5,57.6
8081c44895cefcfebc13faec5c9ed8bf,1,credit_card,5,344.28
3a096f35d5eecf95ae3c9c9a50bfc700,1,credit_card,5,128.14
3c63f38b18f9c813e6a2947f12708660,1,credit_card,1,100.65
aa955ed3185cc397197e640ec84c5031,1,credit_card,3,241.15
34b3d6f518fb789c443e4ec00f9bb0ce,1,credit_card,10,355.1
1aae876e8a8dcd3f41f6ec9aae3de9e3,3,voucher,1,3.38
45c780334bc32cb77559a65c5f171160,1,boleto,1,137.85
61fbc4a76e5b3db28d2dd737ace32716,1,credit_card,1,321.49
2f252e33ea680956431ba9c2f5c87fe4,1,credit_card,1,161.54
6cadbcdea4da5368c7a801ce027f23f1,1,credit_card,2,22.76
7a2e13975471a7fa79bf252ac36cc095,1,boleto,1,38.99
1b1f5c0333fae3e7b4b4670d2cc3c0ac,1,credit_card,5,55.01
5d6a226e826a98e31be8fa150a5a6952,1,credit_card,4,184.45
4775567ae3272cb6959f86906190f1a5,1,credit_card,2,140.61
60f2ddc8d4430b5d01a1b3aa873d2d03,1,credit_card,3,65.54
88b09d34d523862ed31c57b3c3b310e3,1,credit_card,1,292.72
f24add37cc5868bcd2ffd5ba3c3715bc,1,credit_card,2,93.91
395363317a9cc3945212a000edf960d3,1,boleto,1,160.76
9b81934297f0b5aab6474d8eb7fb2b4e,2,voucher,1,30.0
9bd40bacdd3b7f48be6736f831b3bf7d,1,credit_card,2,214.41
6e7f938e1ebc4eb4b205b2ad66c5525d,1,credit_card,10,402.06
1378f9601350615613cc8832d6789c5d,1,credit_card,5,124.9
70d5edd4381ab253c2c35262ca31386d,1,boleto,1,64.01
75ad912f0b81298161aeabd41c9ee843,1,credit_card,1,137.2
41c4b2ff8d7a24e95064ba2b122ec86a,2,credit_card,3,70.78
f5ce5c20560cb88a5e940f660077ba1e,1,boleto,1,187.76
7a44fc15512ee942a70089553f28dccd,1,credit_card,5,106.16
b8d67526e7a669a43b4a53bbffc6fc0d,1,credit_card,1,67.02
fe52554f43fb82f60254abfca92f8c55,1,credit_card,1,53.01
1ee5be25d6e54e1ea3c75d3fc9ca3d6f,1,credit_card,10,249.57
5b3a926fc80185c14ef56c6fa3a45b82,1,credit_card,7,144.12
5e833b9eafdac5a15f42dc98f8753607,1,boleto,1,32.79
d2c4b43f2986e614c4f281927c47d228,1,credit_card,1,71.56
50bb0c134ee3365dd06e13da6cda15fe,1,credit_card,1,23.57
74ebfa44a323c96a7760bd693d690a3d,1,credit_card,10,393.46
991bb9cfd54d9ab89b563df31d3ed95d,1,credit_card,1,65.01
a2a3400730e376777caa534221041eff,1,credit_card,3,299.2
d2ed05c6bf17b1e0dc17dde0cc4768a8,1,credit_card,5,168.31
e48f28e15158bd10b02972eae44c8e7e,1,credit_card,1,287.16
9e528d40350e823ff188831cb38696c3,1,credit_card,3,108.0
7208fb539f856e3b18b9642be7249e83,1,boleto,1,43.68
e80d57705140f5094ac949c1c982fe70,1,credit_card,1,228.61
1836232055a6243d56ca67b74cb77aea,1,credit_card,7,77.57
4b6aa78846ad555241cc92ee58c815c6,1,boleto,1,101.84
40434e5872b0959c656496620bbe95f2,1,credit_card,2,29.69
7787175cbb70f20d210824b01d4225d9,1,credit_card,2,138.6
f4d751641e56be2627108a93641f82f3,1,credit_card,8,149.96
f5a0b554d20023f663b07f492f4cef11,1,credit_card,3,133.31
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32
c7e5dcc08eec0d2beca3642ca762a0b7,1,credit_card,2,618.75
7b270b1ab0315fca4c97d938d9281b37,1,credit_card,2,184.03
f06c19bf3191f1d176e8a11472b8f156,1,credit_card,6,60.09
b2fc127731e4fc8f7bd2d2c1898e59ca,1,boleto,1,152.41
1dc2fa22dbb160db9eb90923718fd0c5,1,credit_card,2,176.68
60d13096e69ace88a0c5b8c3805010ca,1,boleto,1,41.01
a6ecc5068e6e585b2dca3e496ba4b277,1,credit_card,3,151.23
2e6ca1196243627f2157c673a686ba36,1,credit_card,6,132.5
a7798126c7238a769777af04c3d19e71,1,credit_card,1,87.64
e8ea9d1180aed78c71b3a9361bcdb9cb,1,credit_card,5,154.83
22cbb862caaa697ec27060c8112bcb10,1,credit_card,3,157.27
373dfc7dcfcc86a8ffd1933a56576ce9,1,credit_card,4,199.0
8c600fe7313f8812bb80d7049fb7031a,1,credit_card,4,209.53
6ac3c585ab15fac9309ab89d0694e3f0,1,boleto,1,252.69
a61122f2a4bb6c7479310694e0657167,1,boleto,1,21.71
c61cf47bdc2201ee30ab321b7aa3ff21,1,credit_card,4,45.0
854f8cb8dacdc3abc4cce7a7df6fcc1f,1,credit_card,3,59.24
81964f82f03b74bb44ad9b9dd2908a77,1,boleto,1,109.1
1c749ca7e27a6aaa93180b80e326d7f8,1,credit_card,2,131.62
86c823711fbd24d6bbbf77db7f93bcea,1,credit_card,3,168.33
886090ba53919a880e66ccba31eb74ee,1,credit_card,1,40.4
b71a142912689dc7c524687c90a530c7,1,credit_card,6,202.05
d3dbb7cf981cc1ab19fbe5e22afbfcf9,1,credit_card,3,31.28
0cf3d6e83dcc1117999a235fd6dae842,1,boleto,1,112.62
b154ff1c2ada796573437001346a322b,1,credit_card,5,598.96
a4b3642789b54e8f4e9effab48c70c7c,1,credit_card,4,138.09
f84232f2c6e04020713dcf02f3532f3a,1,boleto,1,186.95
71774e242c494c1fdc4b7a8cac4bdbde,1,credit_card,5,119.66
eb8276a1299b1e3f817ee40f4dccd563,1,credit_card,1,37.77
aae4a80d679f211688ed391ae747100f,1,credit_card,2,144.64
472e314958770ffe7ae241a5af43fd93,1,credit_card,2,167.36
a433a9262512eb50abf01c085f2a7e8b,1,boleto,1,37.09
846c2255d0eedb2043aa0b3dc470f32b,2,voucher,1,30.0
1428d5591252000b5c73e00f91d4889a,1,credit_card,2,109.65
d789033ff5cafc7de5e78d639e026c72,1,credit_card,8,102.41
884cb4ce4a06390d35206de06f785d13,1,boleto,1,24.38
cf4eb4d5203f0c0d14f191c15de0743e,1,boleto,1,40.0
b211184b294bc46861ba034d76f2bf79,1,credit_card,3,52.69
843f956709f0a664d816bee124544122,1,credit_card,1,167.4
8688aca523f4e461265ba91b91b1f377,1,credit_card,8,267.69
53ac46162dfb7cb376df27dd85690fb5,1,boleto,1,54.6
0573bd213dab1f238af912e296c83944,1,credit_card,9,96.8
486c57abefde2c75d496af33eade014c,1,credit_card,3,200.93
9a4127f371426e180aaf7e0f4bf1b4fb,1,debit_card,1,55.24
4b6aca1937b0119de6bd8be675067173,1,credit_card,2,124.55
eb5804335701601b3c9c35696f6ec4d1,1,credit_card,3,76.65
53c7592439c12d02630c4f0da48614bc,1,credit_card,1,115.36
5e15bf5197c40a5c6b4e94cc0ac12360,1,credit_card,1,135.49
578c276c17c1fe56c31270a2a20f9982,1,credit_card,2,103.19
20b99bf1ea8fdeca4e8f4872c584d0ec,1,credit_card,3,34.99
3bc0b582f495fdc4dbec054f04f9fa3a,1,credit_card,1,21.99
21e4cb49918b1d01621e459fc79a60d1,1,boleto,1,570.71
ff0ce2a8ea25fbe31464674b30ecc983,1,credit_card,1,64.09
d2417eba67d60cfec4f384eb2f679649,1,debit_card,1,164.27
d017dbce90d52a7df03496d94a6cbd46,1,boleto,1,40.66
4fc086ac405e656d6a0462a18802cc28,1,credit_card,10,107.07
00fb055886536063afa0dbee07a0944f,1,boleto,1,57.38
122113ebabe53addad2976ed1ba7cfe3,1,credit_card,1,86.09
98e8d6f39a8495ae1a67a08ebe322895,1,boleto,1,78.19
b5ab65ab0519833c110de7fb37bd1c00,1,credit_card,4,79.17
4842e50a8232595b4c4e16ea1d7b0775,1,credit_card,6,194.5
982c51d6339b46194f28cd465e72e740,1,credit_card,1,32.72
da8831dfbb89ea6b128840224899b348,1,credit_card,3,65.3
c89b4a3e71b120553e155292938bcc47,1,credit_card,1,168.92
bcb98fdac3f5de1aadf359566ffe8825,1,credit_card,1,141.12
ca757dbebcac3d3bbaa4eb7ea0f699c8,2,voucher,1,200.0
8c8005895f46f6c1bdf16697c70e645a,2,credit_card,1,55.47
5c23ae4442fc127a8201b2405bc97d9c,1,credit_card,2,78.47
28e5c316b9b1b1902c094ab90ea33ffd,1,credit_card,1,147.62
8215a74877c8a3e1f91c07745859f88f,1,credit_card,7,140.8
8b611528d5c0397b9573a1652874bbee,1,credit_card,2,146.66
fb4ac2c3fe6b4c0499e23ecf1cd6a462,1,credit_card,4,44.22
61ead1968b0009a553a0cfd8043ac41b,1,credit_card,2,31.84
ca8fa06463178aadc41f6b9422647f50,1,credit_card,1,61.23
1434f15909999c1562d1c4a24a4409cc,1,credit_card,4,84.23
18cc6945eeb0fac797b1e48e96bb7ad7,1,credit_card,1,294.75
343d749914bab05f8c752813a075ef36,1,credit_card,2,141.23
388241639571ce95ace22e76655719f9,1,credit_card,4,89.36
4c959cef952d956648c3e32fe04cba51,1,credit_card,3,68.12
93667ea4f04019c0c0010be42972ab42,1,credit_card,2,55.09
cc62c4c4dc7f0bef11fd8848aebb5da7,1,credit_card,5,175.28
cc7608c05975c4f77bb4a033825096bf,1,credit_card,1,266.49
8badb85035ae9283c53e42b0ab697410,1,credit_card,1,58.44
f521ec5e0383231d5aa567e8d8153fbf,1,credit_card,1,38.22
0c077fbe69b84abe12774536d0904060,1,credit_card,1,20.89
c86ec4cb10140cc7588fc65d09c279ac,1,credit_card,3,195.54
463178e4788138aa93f2c30416626a53,1,credit_card,3,297.43
aa870603711e38df064454224e013c3a,1,credit_card,5,163.89
d245b7d86b7965f8007179df464f76df,1,credit_card,2,27.58
536dc10adea685bee0cb83614fe3353f,1,credit_card,10,162.35
85770bce7ab858546d700c2e99ad57c9,1,credit_card,5,58.8
c3988689891767f65a1177f804082558,1,credit_card,5,140.98
edb49ebb79238a3a8753649ba3c3c1a6,1,credit_card,2,46.22
13fd69ecde7da52a8d2a2d5eb5cccf6e,1,credit_card,3,67.57
358f7c2eece902dd795421e4937f0142,1,credit_card,8,376.61
7563534c425e6edb193376cf1103be5f,1,boleto,1,60.14
cf3cfafe8fbb8682ce65fdeada4749f5,1,credit_card,2,55.24
64bbe3a7dae1ea0dae5ac315fe779596,1,boleto,1,90.88
ae785dd71169275eba0d44a30412aa17,1,credit_card,8,151.3
52692fd13ed3c4d1ec0df879ad5e7a6b,1,credit_card,4,46.39
e37e8b2274cafef8334e4f7f8e2eda80,1,credit_card,5,268.99
5e8c4235c5941812c1831d835ae020fd,1,credit_card,1,148.69
8925656065cb0307d4fe7f5fa0fa9a01,1,credit_card,8,167.2
5855ed67c59c23f410f190aabae43591,1,credit_card,3,50.1
a97966f92eb3e752eb75d29b3dadca1d,1,credit_card,8,88.31
30bcd0d1a15a6f391aaf0e12c25fca39,1,boleto,1,49.72
c0fabfdace2df4fbd9e0e958f29a2cd7,1,credit_card,4,46.84
03f3ce5c73e3eaab0bdef61d0713ca0b,1,credit_card,4,187.87
d73caf75e86f5410db52767cb6784b5a,1,credit_card,1,36.0
a3b51577e617e3ffd00a8718b05874fd,1,credit_card,1,74.64
dc6ad9979090e9f597d6cd0ea5a3feb6,1,credit_card,7,102.09
a81be81673bee4a384c6b5468a606478,1,credit_card,3,211.07
4884bd0f5624b0b791920965686cf6ff,1,credit_card,1,0.03
35253375b48f367b1d654e9b1d762ea7,1,credit_card,1,50.23
4e296794d96b6f50740af9a477b6e9c6,1,boleto,1,385.57
64d530ee7914438bb094a16e225c7cad,1,credit_card,1,158.21
b626a11507dbce56f74a5b1b1a6af615,1,credit_card,3,37.95
603abf924f26183ae2fd9c6b1fe23a80,1,boleto,1,47.88
fd03ffe30a095fcca266721a91c74266,1,credit_card,6,219.63
da4653db2042d5314de6a1d9b398b8ea,1,credit_card,2,47.77
e4f9f2ec9d36b1dd79294049aa6076c4,1,credit_card,6,84.57
c07db2ecf8530bd60659764d866467cf,5,voucher,1,7.41
d9728853aba6c0bdff6723e6d7ddb310,1,credit_card,1,87.06
c9fda8a29af551413a142b672cd43b39,1,credit_card,8,156.15
081c75b9982020f01f5672792408d728,1,credit_card,3,47.32
9f8594990f5778cbd90eefec74ecb41c,1,voucher,1,30.23
6ea7e442800f9312afc0f2a43b3d0913,1,credit_card,1,69.49
e74dce994d1d4b754ec4a4e709b8b65b,1,credit_card,5,52.09
8ad14ad7dd26465b377d99c9e26eb76f,1,credit_card,7,188.4
92ec15265ef47985627f664e5ec77d98,1,boleto,1,110.88
28e0151b51b38a4a0d48b6a3a430d9ae,1,boleto,1,73.16
05ebeda0c1aefd787e0ddc914af75039,1,credit_card,5,407.68
2d582ca9251cf300ff17929c5151438a,1,credit_card,1,335.47
cdc82761e2ff29724926335586ac1f8c,1,credit_card,5,81.78
dce845cf61098865d01085518184dbb9,1,credit_card,4,86.73
357f073c68543005a0065892f53ae4f4,3,voucher,1,66.66
64dc7842b184ebd280aef040ab951134,1,boleto,1,180.21
e6a1dffced3033ae0e4838aece8aabc6,1,credit_card,1,73.77
b9d664fece7771cd481b9fbd80715a8c,1,credit_card,6,86.15
3e10dede8b18c0d08dde472a87faeed1,1,boleto,1,30.13
7ead6c8726098bd70de2b16cac42df74,1,boleto,1,69.94
1014139cb79293614f86603cc2c0b2f5,1,credit_card,8,167.32
549d28441c9e96e57fd63005f18b5ca0,1,credit_card,3,88.83
b47472bf878a04af4bfa74c9b5c0f07c,1,boleto,1,169.22
50f586b30979f7ff925cbca8376bfe6e,1,credit_card,10,337.78
78cd965d0bc0388d390404eee6490c5b,1,credit_card,1,189.37
761635b00759928f8a05278ed264f8bb,1,credit_card,2,339.03
36c837ea192cfeb737b78024800b3cb3,1,boleto,1,132.08
457ad46174cf848b645e2ebe12038917,1,credit_card,1,107.28
a742e3a941299687aed413c581a7dce9,1,boleto,1,48.17
f422fc9079ad77e0ec5a6ef2fbfc51cb,1,credit_card,3,135.12
161ebde0e43f4055e358fa509d9565e5,1,debit_card,1,111.8
1f8e863921f1d0daeda98b603a956954,1,credit_card,4,47.53
1cb784620db9daf2fb6c870684c2aa1f,1,credit_card,4,65.01
7a094f321857b6925fee399192bb5ebd,1,credit_card,1,41.93
272cd23bc43dd9d5716b56378b446c8b,1,credit_card,2,180.3
b14efd202148432e14a98e3a78e4e7de,1,credit_card,1,30.75
ff978de32e717acd3b5abe1fb069d2b6,4,voucher,1,7.68
9175e3d0958ce6f5f907c1c9a723e0a5,1,credit_card,8,649.71
f0704d8911f0469d5abbaf6096052409,1,boleto,1,199.44
14b28f4fb9a1df2b37343827f4ee5a33,1,credit_card,1,39.78
012670c73246a753cbde0a215c2b9e8f,1,credit_card,1,114.84
6b7ebe19e66635ace7e1c9c556745a38,1,boleto,1,107.3
a65b4ca3851f2b54790d82614f404348,1,boleto,1,71.92
a09b5dbc48f0a699ca8de9d8c2f18867,1,credit_card,1,74.96
6f0fe3a4d47a538537e0ff4486928014,1,credit_card,1,187.73
377664a1152f18858e261b5ee3d434e3,1,voucher,1,151.31
c1d75bdfe29637c6398ecda7c9171037,1,credit_card,1,27.0
38c9169c58d74d3447a3ffed8962ce34,1,credit_card,1,39.78
4756c8c762bb57f0f88ba1d0e954e7bb,1,credit_card,3,32.0
9d3704763c7a62e8cc450c779bc811b3,1,credit_card,2,84.15
98532042bd5c904d95cb1ae5acb4e908,1,credit_card,3,143.98
18a9398e5e966aab086a3cdd0053e0b2,1,boleto,1,206.72
a436479c10d07646de88aac101c689df,1,credit_card,7,363.64
fb4c654f040642300a388f17ee02be7f,1,credit_card,21,212.03
f5f6ede2cc27f7ef506cf14e38d1ee16,1,credit_card,1,80.22
2f2d19b0f7b592189062b9ba3eaecc16,1,credit_card,4,213.78
cc72d62c9da97fa8f846e9403f0fe57f,1,credit_card,1,54.13
7d76251f09d8d802e7df0ff067dc7158,1,credit_card,8,123.05
dee8fd0e964b71cf9dd9c7221eb73f14,1,credit_card,5,56.5
4a567b5979f126d93ca2a6729c7c7138,1,credit_card,3,72.75
f67c92e18981eb42c81ad885ab25ce5d,1,credit_card,5,186.91
3e93213bb8fdda91186b4018b2fe0030,1,credit_card,8,176.2
4415361bddc6491e81dff0a462283bb7,1,boleto,1,38.28
f49edcfe5848443af94ac0c4abfd567f,1,boleto,1,62.92
9e813e49b77c015771ec80e16207d7b5,1,credit_card,9,207.06
72cd8348e9ca7da3caf7a2c3f09ec40f,1,credit_card,4,71.13
647a878dc34645d35999b5dc9d506373,1,credit_card,2,48.77
6ec4642f9993cc34f826cfb9068e5a2f,1,credit_card,7,319.25
f2a5651dedee83dc9eba7d0cb9703660,1,credit_card,10,108.46
364d3755f83aedf6ca7ca34f96b5516b,1,boleto,1,29.38
46f09635953d421a1c088a6e28cea5e0,1,credit_card,2,179.35
ddf7e19dc4d5ff4be22e808142f35e5d,1,credit_card,8,528.77
aaf0b96e0592984d22ebf8aed32b8217,1,credit_card,4,79.2
2af51acea000183f38353be856b90dca,1,credit_card,3,179.19
f8fa646064b580d92a30a5db627a817a,1,credit_card,6,319.51
ec88ef2191b5e44c70cd7fc05d9b5e95,1,credit_card,3,209.46
fca7deffeedcea19b2401f1e5ab3ec88,1,credit_card,1,43.5
2c430e81282718d0db9786accc6d7443,1,credit_card,4,113.34
7d8db373393c49a61b22e4688965988e,1,credit_card,1,9.11
948b0fc24560214f3ef7ed2830a5ff54,1,credit_card,5,907.86
a6293448ebbf9191af6c604f00620e87,1,credit_card,10,252.09
80128feb8f15a7ebaa8371aa0a718604,1,boleto,1,250.4
72b13b37a3e90ebef702948d847e881f,2,voucher,1,25.77
68e48e68da1f50f7c5838ea75e3a20dd,1,credit_card,3,392.6
9419274d2366b746f60fce753c5a3618,1,credit_card,5,124.5
ea844c92cf978ea23321fa7fe5871761,1,voucher,1,414.04
00c842d0ae6462afc1d38fc055b02c75,1,debit_card,1,77.57
cc3de1b196170ae020cf79cde9883058,1,boleto,1,140.08
