customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
8d6edf29c381a45a93d59919b6cdaae5,b5af69f1d804d5ca35e8260e4f824f08,26011,nova iguacu,RJ
a5782932b3b7605bfd659aaca5a0c728,fcc0b9a99e5f9cc9a19ad06681501206,6454,barueri,SP
7dac63a33586b73a5c8a449641d77596,29f0412128aa2713aac662a2c36d97c3,13231,campo limpo paulista,SP
fe675b33a964a34734880d553ec3107e,57c27c0f19165cea8452537e5873bdcf,6020,osasco,SP
6d67f15685d8eeb245a003bd9c8310ee,642ac36382354363985c6bfdba639c42,9600,sao bernardo do campo,SP
809aa5fbcb85cdb0111071083767c662,9606af90e4f6f677e5f2469b5b2d3e7d,78085,cuiaba,MT
86140f1b34329457fb0085708f54d3fb,ac5d0fd6a8a15806c41274e9b79f8235,3195,sao paulo,SP
b1253701171dfb298f52a221f824e45b,788313d21c3507fe890921f6e17aa679,11070,santos,SP
a6a6191fdbe183b3891aed7908ca4640,a61c90260897c58b7365e7b2e664c93e,20511,rio de janeiro,RJ
452fac6def3d5dfbea65399a1d233d0e,d34b50db07b008ab98c58585e1a29926,23028,rio de janeiro,RJ
82a781c07728515614b37ed49101b063,2968cb453924e6c2381a1f4320c50e94,2223,sao paulo,SP
aa79b7e6884289b8ebd179445f17ea89,fb1b6ae62699d7795f7a7c37a23f5b2e,13405,piracicaba,SP
06341c02de61d57cbc4f4ed2e5c3f8e1,a2d7165ba64b14ed73dba5cead4ca823,3066,sao paulo,SP
96628803e4a340206f049af5fff7c202,1b7d1eefc0ef7e7b8c31e93c20162b00,29042,vitoria,ES
b4418874f366f5fe207f706ae11a7294,e6c02b1165f16b52650469935b65bcbc,20271,rio de janeiro,RJ
d2e0e7fa94fbf4e2a54f40fa1dbb13fe,1f4a3983dbe5e967482c2f5569f962e0,36844,tombos,MG
15a338702a19087b1eacf119cfae08b1,782d02110160b9efdd83f0b5d27376ad,36060,juiz de fora,MG
68a12fef36d6d11ab0023596f4e83ed5,890d2b911fee843260ea88bf78dac846,32110,contagem,MG
6b01fa696d4bcceec2f58d90c840a0ef,af8657cf35a8c9d9d23b8bdb4a771aa4,1552,sao paulo,SP
3c2ebeb8ca2c2f64bfb622b914cbfe1a,09d9c1ca3aa11afaef88d082942c2f0c,35550,itapecerica,MG
cb18367e32c4f264ce4e1a23db543dbf,20369973d358044fad9e0d82001af01f,5725,sao paulo,SP
33aa26697019cd0932ec06cd9b375051,b980c10b6fb620a660cabe81d401d9b1,44077,feira de santana,BA
e40d465acc4a4fb5b7c5cdd4b903b622,50d38ebfa2476b95a3eef6f13619fed4,12630,cachoeira paulista,SP
95ea5897e2fc6140471671f079a3e6d0,f5b5ccef4e3e00975bd50eb142442eef,22470,rio de janeiro,RJ
e240eff137fb7e448e220313021b903a,02f410767a69227b0e2bfa75efb1a3dc,28680,cachoeiras de macacu,RJ
59623c6dbeed829264853d9539f0b9b5,80e368e41c2ca7f187d9311e768dc902,54330,jaboatao dos guararapes,PE
4832d444151b8c5bc742398ef2976be1,f7797ff55ecdb89dff80ad0ffb2471c1,13212,jundiai,SP
207d7a2d96b9eae326658c0d9f8a0f4c,44d086538fc557592c5f4307d697139a,9180,santo andre,SP
945e56ab9a4d329e972c8de67d70fd4f,1a6a081b4672e22ac8a9c93f0583a87c,22790,rio de janeiro,RJ
a63bb59ba24b8048df8549dd217a586c,d05658f0f527a8dfcaaa935a160a5094,8740,mogi das cruzes,SP
95f0df1f2f6ec93cecb00ba84f424420,4b318eb7137fa528187f45aa9f73d30a,3517,sao paulo,SP
04f257b05acbafc20d4886c8b12d0244,3f4ae4e79252a67d79d15573f5763148,5160,sao paulo,SP
0d3fd248b9091835bed29763f4eca9b8,468594b34a196118b704963bacd30529,88110,sao jose,SC
9b11cdf7ed97f8277b5c067210c0b472,7ddf6d4ff21a5df486ed1d108109a94b,8615,suzano,SP
63884515e00affcdf00095eab24870c0,d6b16a36630d522cbcfab1f190b5467f,14706,bebedouro,SP
a76182d1036e275b4c6244a9f90d5bcb,835e52c41ec944a943c6c35275acdd6f,89235,joinville,SC
e3626e5e4456891fae423283d82e040e,a5325bc7a79f0f2633f961528afb93de,4067,sao paulo,SP
bf1a6f9f94f61589f9349a76dd16e657,2dda014d2afe7ff1c7d7d3c5b28284ed,39801,teofilo otoni,MG
4c53ad7e6017d3edbeb1432f683823f7,1d5fd6e985ad77152f8559f15f085fd8,86730,astorga,PR
84f8b9390929250d60da8e06ecc33e66,e539f349354711c5ba3ae28aa7b87f88,20260,rio de janeiro,RJ
e858b7e44036c184acabb93333066d09,23fa15659f3e61440e97fc487d7467b2,3343,sao paulo,SP
8baf5c99074e0862f7cc7b09db517026,f170c6e04c4cdf9219fc5c669b10f506,29901,linhares,ES
20fed89d4e154ab11be0d7dc8550a980,6beccfbe45aa4b180d2b6885886fccd6,4186,sao paulo,SP
325821eaf351939223d500b01e4f2c17,6274efe311961dac63d754ca7c24e673,25233,duque de caxias,RJ
9739927a62414365004efe36a4c45ebd,606c42ca09ee5949a34f1dd4069e74e1,30720,belo horizonte,MG
5f973aee835a2530aa1e1dd3bc7e3a52,e9b0e3dd8bf7b96595031953b29e811c,45077,vitoria da conquista,BA
1ba29be14150bf12e5c0339e3cae00c9,0d57344e9e4e9d16dc699cb417e50cb0,9405,ribeirao pires,SP
cba9db4d1d1575a05da555cccd362952,6ff5b9e7142f8caa8b4958074afc6029,27971,macae,RJ
357a476fc6c861df26d0765b758c0bd7,d47a4aa9da0e66618739308d21e548e0,14051,ribeirao preto,SP
ba9138e8cc38396b456615cdb000d90c,e39e421b06cf25c423681cf58e943d34,4155,sao paulo,SP
b389f7017be2f4770ebe90fbfec9ac88,2db8aae1759be06242d5199c61fa7706,31365,belo horizonte,MG
c75bac65cdd6e3bafdd4398e63a3b0c0,0fe9114129c81c945c319dc5af0ed961,88095,florianopolis,SC
0d797ec008d7a5243ffb46d6cce30b4a,96afe4f64901eb42983d3ac24a2360ca,32070,contagem,MG
8f8ebac5d30468c962fe5be76c2f2260,a05382851479d83bb56b006c9e2b82f8,2273,sao paulo,SP
ac23640ef05c70108abe56d93e23f260,2f679a526d3b619beccc26a3d1435de4,20230,rio de janeiro,RJ
2911e5c9438cd8fe00adcd7966bb1ee3,74cb1ad7e6d5674325c1f99b5ea30d82,4363,sao paulo,SP
4cad2f3d895f2f6ad2de7e0054dd2e24,7ff077542c9ad55ad5c8509ce1638f0b,14120,dumont,SP
81560dabd08967005f9b50922e5fc6af,5756ddc3a91220a5a56cfebead9fa9a5,3421,sao paulo,SP
bac56672aefaf3167d4d46c1ed0fdc92,d176ac39b9805bb7fb8332a47aac0993,1031,sao paulo,SP
8ff2152f67ae2d4ae1198316824c0b7c,d7720484ef3480c716a0c17e1d6102d3,7859,franco da rocha,SP
aafadfca432418d78060308df3c5fda6,d5509bc550571bfd54fd8498f6d319d5,23035,rio de janeiro,RJ
d4a4c83732d4270a8c93260be1c189ed,881c338c2a976c0f6e7d8f317840775c,64047,teresina,PI
30c94c942e84899e8508e065325e382d,40fdb731f416e141a80418867178b510,24723,sao goncalo,RJ
ffcd14ed59af25129b69e7225a599db9,7ffa0ad89fffb0d6df54bc563f570cb7,37706,pocos de caldas,MG
06dd86569c44f30ad3f0e3154e4d03d8,10815c4e3a5862c07434b7b16b8af8a2,22793,rio de janeiro,RJ
2f74c0a1dd83ec75169070143a2f34fd,23a3e4f1c5d099157b3e3f7551f671b6,4165,sao paulo,SP
2f447c4b0174c3cc652f7658b2a63b82,fd511ab49ee6756524a20d0db52c5b98,3220,sao paulo,SP
fd667d6a6784c49bfd41e1ea9e9e6a3e,5c2b5c09534917d37857557d37ed9205,36830,espera feliz,MG
9230885a6fe62a5dbdb04b93c9648437,13557819de55682578dd2054309ea43a,7776,cajamar,SP
e0c699c921f40e59216aec9d5b909f43,153d4db4f82182c6bfe1d1bd73b9e647,4516,sao paulo,SP
af8172141c0b941edc73d75ad7264d84,ec158a6c62c1097f7ed70bb07b837bde,9090,santo andre,SP
eb43bbaadb2127e8e40ae1c3f5cb3d58,f90479482163c5c3e4a43c77285d7b49,75805,jatai,GO
6ace2360ea84b10f876d79d001766346,128a90cf48fe0a34afa7b0296bae977a,78098,cuiaba,MT
c676fda5be6e3ff0dff6c131495beafe,b1b0842057222beaaed8c19b7b12f433,79093,campo grande,MS
06cbead91bbb55a3847db922a39da219,53730ba9200fe3371560f32ee5b17424,64645,francisco santos,PI
5f04a7c4f329379b5cc02038ce8380c8,9ce510a1c8c2503b4af5233bb8d1ac8d,4850,sao paulo,SP
11a8105af3ed32d4a92f696b33c7ca7a,7412ba90ac5f1f56def82b35d5b9a9f1,93410,novo hamburgo,RS
9ff5c4e4319f406b94960a3561b49f56,334acbd05adfcf071e50034c0ebda016,17054,bauru,SP
5c71d0d610fe93462d9040d9657d12f1,c70060001d79adb03983ea75cdeb6c4c,6703,cotia,SP
a13bd5b42c826a7e9c495dfce14ebbe0,6fdb15a04afd6a9bdbf3671beb98e6c8,40750,salvador,BA
e464bacc73c48134f460e289a5f0baf9,a1a9e43decb5941c1fc7f7c5fd507c5d,26600,paracambi,RJ
b755c5f04fe5e214d68445fb210d512a,a3f4ba0143a3650588df81509d44c7c9,5365,sao paulo,SP
b3e2d25661bc36bf407b8ca0b6087708,c4696db7fbedd4ebff6dc11a6d4fe3eb,4434,sao paulo,SP
07fbc7cbc612a13023ce69a6573ddf2d,94817b86ce5a7290974cb59b0780f4ff,12040,taubate,SP
8fdcba1fbdd38ada559e315d16ecda00,51eb539e8f636de713e1ec2c8c5e8ebf,8311,sao paulo,SP
533d844e0a43ffa5f3b7d6dbe40ebbc5,a1076ad45e2928facb47a0fa1a5ae915,76850,guajara-mirim,RO
6640e9f8151ad65f948011756c423e9d,cd6c68c5fad15e0a5a5c1150546704e0,13486,limeira,SP
5b0cea612ade0b822a1cde77418a9791,d8da92d40cebc7e5cd93daa7d642e554,59400,sao tome,RN
a0981276e530beebf5ff726b2fd4ac0a,a1c8d483d6630590a28c6426cdea5196,24725,sao goncalo,RJ
a4a5788a4c236f3ff367fdd26547577c,c29b778bfd6975fc29309aa68ce952c3,76400,uruacu,GO
6f33f93011237ac8e47e0652b5da71de,2c5100ebe43494cc2e7c912d5366f253,88062,florianopolis,SC
8eb90c8fee300fde9364d8128df008fc,e09f9f70a977ceea98c277df16abe860,3174,sao paulo,SP
14c152bfbd60c86aa6bc4d4e68a9378e,51364d114acc5ab07134bd34edaa1722,99010,passo fundo,RS
c6d19a56edfc65d81014bb511fca2461,b0927dc3ec5627c0822425248cc99c13,44695,capim grosso,BA
8eb0e0af25f96786aee5d91f687443e9,66951b8401481a66d313297612f09a0a,14790,guaira,SP
b833010ac6287bacb56c8d08bb49383d,20b761dd3fe437a6990a84d6a706e3f8,32450,sarzedo,MG
b95b33dbd27f604858d1914b262217ba,6876afc3917d1fdcef4a5a0839821204,13335,indaiatuba,SP
8886130db0ea6e9e70ba0b03d7c0d286,7b9d52d22310baecad0f9df64872208d,35590,lagoa da prata,MG
3de901159b2d9cea0b4b358a5d5afdc6,492d755d96303485208775ff478277d4,78552,sinop,MT
2eaf159c93d99b57a33a06a905515928,88045334fb959b5d4424ac3483259825,7143,guarulhos,SP
29b458c3156da95a3f75c5f92ae6826c,549a24530925587e2faddb35f667e458,13905,amparo,SP
143fdaaf1a8b9e8905183ee2714d3647,66cf8110aa095f9456d89b7ca697d3a5,82410,curitiba,PR
4f5275b5b9a04f7db3aafd2b381726ac,a05ddb8afbfd67e142076b9de5cacdaf,38480,tupaciguara,MG
113a889998deb4685ea30a7bda3bcafa,79b5a2fa58c611ef4c028ad1c6fe811c,41615,salvador,BA
a76399fd355e46b6b04d71fa2e63eb4d,89367b100e66582c1cb224ebde4727da,95330,veranopolis,RS
cf352219936163a042aac91a52f507b7,fa6ba6a7ed508e83b19a083d987a7d35,18207,itapetininga,SP
fc96192474241f981f6bc9b37a572004,7d810ed5b79014ca136c273e694b10c2,6311,carapicuiba,SP
3db7d750dec6af04aa58c535060dc154,1b39562c8fb29621bfc1be1dcfe9e9bb,35442,rio doce,MG
92dd4b87879a4dc3450ccfb6ae1932f2,79ff5d9ba6dc750760a809b0a84d3397,27910,macae,RJ
b2094bed49f0b4ad05a770234d42af20,853254c35b5ee150b4da2b3698d73f9e,24346,niteroi,RJ
500f485b1c9df9ee78f89864dd75d63a,f45d36f422022d31001c40fa59fc2f0b,97105,santa maria,RS
c13461c34442cfffeda43e3f435d6d1f,44b76ab07760c985447a53e4732aaeab,37563,tocos do moji,MG
dd4cd9e1add310e5a0d8aa4f7fa15da4,6fabaabbc69f2b77797c5f9c82a32aa6,47990,formosa do rio preto,BA
16c0611f3a08c752bf104023af02da40,1bcbeccb2851888f299cf9a5dba8553d,15801,catanduva,SP
881863067d0626fbbe58417d7cbd8dff,ab9cd31e298f4b5ff05c8a4c8e5af9c0,2310,sao paulo,SP
74bd52912746ddd767b12f2e812fa40f,cffeca91b944c96743c8f71648eb8078,78550,sinop,MT
e9f061ae742ea1b4a8d80696914a806d,d3589a912b65ffc20cb98844d00a974e,53625,igarassu,PE
4316c4198a69c64bc7443fd497da9847,ccd02ca82bf7e093622484c2a4ab7517,4545,sao paulo,SP
f8fc092d1a4dbfe94f2c4e1405dad260,d097eb4a07e877f7dbd370d71e8a6e28,7194,guarulhos,SP
06b4c8a36a20658dcab2a977dc3fa248,875494cee8ca0aea8a8de2bd84e67086,30210,belo horizonte,MG
274441782dc4d0fd178ee41e34c4fcdb,0a5b4d068379435598396dccb6463a62,4714,sao paulo,SP
5c1a9561b992127f29940b8a24a98cc4,91bf75e59fcf67ee0dcf6c76f80948fa,4637,sao paulo,SP
d699d22b2c26086af9d5b38a601a2247,bdb54503c29ef116d19e290915891cbe,7263,guarulhos,SP
22ae5f4de1d774859fac89de1d9658eb,321509aeb2ff5dae0fec3654f50b7e56,41250,salvador,BA
fb611ba8817096ba3bdc1d9807f5cdac,2faeae5eaf2e2e108f1473280bf919f8,25620,petropolis,RJ
45210550b0f00e247f82f8ed5b08bf4d,a82301b543c924e58739adcb64ac52b1,29102,vila velha,ES
abfd4bf45af78e5df062d10bdb4add3d,deb75c690f58afda0ae97f88ffa56d14,29303,cachoeiro de itapemirim,ES
5038412e993abfa85f57ec66af30e303,49941292df701801332f51cd0a3ef38f,17020,bauru,SP
f6ef93ec627c040d36e4e4e3b7ea9037,6c904f057f4f437a0a8c7c98bd434b21,4606,sao paulo,SP
2aec4fc22605a14aa0d8faf81aa795c8,46d6bf6ba908681765fa4714590017c8,4116,sao paulo,SP
f92b90bf5a014b8e6da12f110bbc2bb8,dec0b0af1827fb725bf3a9d98063d2b4,13473,americana,SP
77288bb8fa44aa8f566bee266398f2ef,d185252d516169e29b64740f9dfaa8a9,11013,santos,SP
4d197bf789f1569ca9a4afb9fcc15faa,9b458553be21b8b42fda74098ce6d9e6,88054,florianopolis,SC
7a64b719c194a2438f57a7b650ce371d,80d229e87da02e1ccb5b8f7697c823ea,18076,sorocaba,SP
f83fe3dc158f7a731bacc84356f5c5b3,2702159cd4dcad176e94484d993e117b,26225,nova iguacu,RJ
f343a083755766c0409d920595a3dded,1ded5bed412f6fc7ef7ea4c63409e44c,29927,sooretama,ES
45bb79e1c7ba4272e3823681573203f3,ef33994d3fdb3bc4eadda9ee988ce412,13607,araras,SP
31f168e91bd18daa81753c594e8ce462,76d2460db5c82073d1580f2bbe70acbe,5122,sao paulo,SP
2450926e09ca55f960204a2789ed4943,a15a39c94a1934b7e64a5e10c5f9b9d6,86604,rolandia,PR
1a7bab6bcb194aaba51c9e90c7d27340,efa29f8356b5e800a8f7e8e35b29690e,28080,campos dos goytacazes,RJ
f4608a440b868f3f57f378c4b8cd643f,2e3b427dc09d7b4f7430f92956b0f3e6,92310,canoas,RS
b9c971c49e30ccad3566cf4e76d61c7c,81c77a75270704be7d9732688b54670c,47802,barreiras,BA
6f58e369991106fe684c3c4364508a94,def127928e892d48d207237750719bc9,53610,igarassu,PE
148348ff65384b4249b762579532e248,db979bdfe0bbba29ecd3df3f6c50bea2,87711,paranavai,PR
6123f7544eaf097f5030823e1a7583e8,fdb8350ed12591a3bb188f34d15dc70c,88303,itajai,SC
b926da2bf792c1a19fcd489ae0f8be6b,1fd6d165ffdb52c44756353c668e4a5b,14620,orlandia,SP
bd0342f59a3b8ddc416bd048b2b5d0fb,2e92a624a8a3f8ab5eb51d42fca60e5b,28470,santo antonio de padua,RJ
945377aea77fcd842d0c3282f387e0ad,f7ac7452ae241a5a36aaf9542c2428d5,86750,iguaracu,PR
f28aac2789e12c47afd75647b5788bfa,e3a07a2fce775f67bcf06e6278807608,71090,brasilia,DF
4906273f1863aeb6e0da5908e33e8cb5,f9b5d3c8bd2dc9c26ff00bde73171554,45360,maracas,BA
620af8d8e9274c4396fe32ffcf65525d,d1e651bcc9810a8de7dd0c10d602dd48,77360,parana,TO
671186c545524a3f09fc6960c23bf20f,eb33a3090da576bcfcee898e3b6ec45d,5783,sao paulo,SP
8b64736ea0fcfe3d222766193b68cc52,e74047a9c3d3695325da90d83efc6e69,22071,rio de janeiro,RJ
627fd8fcf2921732e388c6d31005ba20,1d39e33177c29b5058f254e78b3063df,2673,sao paulo,SP
3784cf17b9988a3cfca0372c69901bc7,b3fbd3cc1dd9754e08d62b9d4dbc3975,4004,sao paulo,SP
247d21dc380c7ca4269050fe3fc1a386,d1c8bf61f09263024c368f9b819c3b00,12970,piracaia,SP
c878ee266c15654f3e1dc4424520fc24,d4320989ee428584af9853788b689ad4,13215,jundiai,SP
f94b333a611276fe1f1f27cfd5767df9,362928c8cd61df2e6951751dffb4be85,13150,cosmopolis,SP
a6a945490e87ec92deae6659a4ebc73b,3373bf580dad176f0d3348318679804b,36900,manhuacu,MG
aa48a7bcd1bdf28f822046696a7f4dfa,f6fdb1939fca58af1dc79c466f9fa3aa,4018,sao paulo,SP
af79c47217ff7e3195ca3bb491e01e8d,6a7703ab38254386fe574a7e13ca5bf5,4750,sao paulo,SP
fc821401a1841453aef1515d55b09399,72ddd7936c95e245146c86902f9a9d72,8663,suzano,SP
1a6a3799a5f4a04b52919d8a8a79ef5b,1994064178d63c1a9405f120aa0da3f0,8270,sao paulo,SP
08cfbfce32d6e30b94c84bbd630aafae,131dc8b84d915d899517bd2867f62401,78320,juina,MT
bd82e4fa6d9ab6c7c40ce2b13c3496f1,7e3040c20b1393e5d1fc3689c6b5b02b,3150,sao paulo,SP
03bf8050d93c13d75b4e5f2bcb6f41f9,c8893ce89ced11d1e1c02a35b94d3e48,5881,sao paulo,SP
1d6d086151df8c65fd7ba9e26c7631ca,5a5de1734ce04f6027deb12fd924a4de,14095,ribeirao preto,SP
4666c0403e588762d3537b26c5504e53,bbd5c31d63e1b664fb68b21175fec0e9,37464,itanhandu,MG
dacd221c6e61590fc4e70e6a64926dd4,45ca4053806ecd0f595c633184e0ff61,18017,sorocaba,SP
4b29474c60ebdcf9372db1c79c2190b7,001a34eb30ecb8e3aacb07c475ca4dd1,4078,sao paulo,SP
4960d46eadbcd842a602b726ed33d85c,ca3b7b63c1de7436540ff39d52ffe9ff,13321,salto,SP
bd5dca788b04c05cb9f4aa5101a163bc,c57c7c35bd28be99523d58d38796df9d,69305,boa vista,RR
1755f2846673a250cf4013174dfaad38,19b0839f7a896861cff91c416fdcf911,21940,rio de janeiro,RJ
07ad509a190ee73379e32edd0af4f0d7,039b42d2915afbc2d4aae9c7b8f2071d,32285,contagem,MG
fcf4489206e85420f841813c98df6e33,fb02be38d9f68f432f8992d9a7898fdf,71825,brasilia,DF
d601733cfaccb4f1424e8db9bfc2fef4,1f66e8e77f5f40caaf63d93909ae7c39,9520,sao caetano do sul,SP
8223b8597e3435d687fa3a9206838700,1426eacd8e2aabaee85824c844891bcb,9195,santo andre,SP
2dc0c12730d20a4eb7d97b60c47c5fa4,463e5ed3fbfa51867d17780b904bf4cf,69086,manaus,AM
49a2c85ef281610552a32b2f8c7cfd11,e371d10f2436fa16cd0c83908f662fb2,78450,nova mutum,MT
55630e211aad19ea1c0a694c63d3d2be,02f0b9bfb586602fe903d94044170b14,31990,belo horizonte,MG
e34f1deeea3369207caab9fd7a49cee8,8e0eae873c0019e01182099a1c497b79,96810,santa cruz do sul,RS
ec9a7d378b0d04898043ca0bbd08da11,622e0790cc617e9cf5ed9f1075e5196c,13058,campinas,SP
06d794c6d5ca7136fd073d1c0b7fe2fa,e75d5f2ec6f73addaac73723ce86c60a,9180,santo andre,SP
5ce38fa5daeaac0e2a58fcde5fbc923a,4f011f45db425dcd3be79d4c11e9ad05,85906,toledo,PR
1686681362ccf73b78b830f830146da4,e1bc70766c3d26bde078ac0eb10ff607,2927,sao paulo,SP
91190cc48801929bec7ff38d04fbce23,bfc9c81d08bccfee71b1c5d37eafa6a5,6784,taboao da serra,SP
22a8e041ede8a10e2606780b45b30ae3,9bca37310a1cc59159af130954a00334,22710,rio de janeiro,RJ
3237a9ea092013b7b44c0c8d5174006d,71512541e228be5d1762945862546187,7836,franco da rocha,SP
01cca8f48e415e8612b70b1c5ee759af,ee226c6ced4b9ec3a0beebbd59942d69,49048,aracaju,SE
2c32dba7a49f14ff6c477b91e8a7fb06,27882b4ede2bb2b11fbd9aaaa970a666,1047,sao paulo,SP
aee6316af49a9075ee0cce8c83a90866,52552f43d5fe8a3a21890062264fa8e9,58050,joao pessoa,PB
d6866e05b212ceb988befb58497f7b8c,fde0e4b515e890f759bd85c3e4ee2116,11345,sao vicente,SP
5077e24e3da9e7c78a12dcc24bd7fc42,a72a04723f900a300c568b4182f46697,1313,sao paulo,SP
94de4a73d21c497efec22433a67a6804,b15c1253855f895971bcdb65b9289476,6730,vargem grande paulista,SP
6b6aa10ce62aa811a680bbd03300e238,502b920b612989fbdb42dd53576d93dd,30350,belo horizonte,MG
0483f71fdde66e16477095fe7d310375,05401081ef59ed0b257831b4c3b0d3fe,13290,louveira,SP
c1a9ab96fa235b6202c6fad797dff6e2,7430052c211f8f0501807241e9d6eb9f,88780,imbituba,SC
030004cafb2703766067d48c01a92c86,6152306533a889b0d5b9234324e259cc,93285,esteio,RS
cb0aedeaa6806eb9cd79fd0fce02ca1a,a29f167de2fb28040df2f20035e51cb9,62010,sobral,CE
bf30e5d1e28c6a7da41c22fdaa39e4c1,9c10757abff082d82b5a522d88766395,4293,sao paulo,SP
edd31c1519304643775736e643962b95,c89c7a08ac824694af0071fb70f4658d,80630,curitiba,PR
fdf260f95dfd0df0da8955f6152e0f60,1a1d5f3a5178801cce09c36114e30674,26215,nova iguacu,RJ
ad68c4246c1d9103b42ec8aaa5e85483,220e9027e82d084db3fad8882094abf2,51020,recife,PE
b83d81162b634d3fd3dafcc76039dc18,40c2b8520867eaa88f7a1812e16825a4,89400,porto uniao,SC
8000fc09440cd5334baf5bf5d5ebdcb3,ba0ab76c09037361a6e18bf79a242f75,4820,sao paulo,SP
21cd16f0c59d0e20db6ce0ca3b38cd9e,5f5a8e2e9b9bcee839c701ec5862a229,56000,salgueiro,PE
3223f721ba6af6d7361670b433dc004e,4210db4456e5e1f786db193081339667,37115,monte belo,MG
096ecce73f38110822bb4a4bd9341e37,0ad7cb4f48f2a2cf5080e3c19c7cf98c,12422,pindamonhangaba,SP
82bfba21f1ccdbffe8c25920039f6d50,72f4457edfd9a30747e06bdcf34882cb,41820,salvador,BA
97b5f2f6aafce8ce852721e5458caa49,575c80c905c6a56143d0536aa077c3cd,1423,sao paulo,SP
51bc3a624e87dcb0265641071f4b988e,2c10614a03d9c0368d939ba56d0b54d3,25802,tres rios,RJ
847dfaa76c7cea6f29bbac7ddf8800c3,792d5e92b2b30dd9173f74b47131e425,14021,ribeirao preto,SP
12fc5bc3cfba3e325d3dd62b33edc725,58b93cf681e99eabd239b9af099be904,45052,vitoria da conquista,BA
9e2652c3469d9367573a7659b60a44a1,72901472acafbb0d4fc5d59ba4357c40,70744,brasilia,DF
dce677bd5ee1fdd44dd3dab91f9ab846,86b05ebafd707402b412983b52a09cea,13290,louveira,SP
731330fb63d7ccdebeb8f36bc312c031,2ee4a3605a94d0787e9de758ee28edb7,62900,russas,CE
67a649e6933ac4df07ddd1f379a6c773,b1ab3a21959a4b31d4228de6dddfe637,66613,belem,PA
15aa348e5ea1a418a98e7e8dfd0b9a75,2d604cc546d606e654cee131853d123d,6298,osasco,SP
6796f2c7525a512caa5c2ca49edb1e0f,ee08771981480b6860b836946b42630e,89217,joinville,SC
1e3dbed8d904cb9febfcf254f39eaec6,74c778b7b7ec17c44589a298352bbdb1,2998,sao paulo,SP
9c4efecd1866c2177998d461bd0e5b6e,543c0511f5e9cdb54e394bac30684ef3,59091,natal,RN
35797e9184f5e25129a0c326e388a45a,ed6944b3d65c3c4f77e7768308aae857,88160,biguacu,SC
a06ec57ed20b9fb17629a60a7c3ef14d,e802e0eeb3c7e283bd309f4adfeb07d0,20511,rio de janeiro,RJ
abb870bab45c948810c0625816e0de41,37669671d35808111ab0d229e546221f,72415,brasilia,DF
a956e20865cb062d7a3e7ae4c6ae756b,4ba951eaaf83957d36fa3de46820754c,37464,itanhandu,MG
69c5993132dcb1e0f06485913ed161f5,e464ca77147e56dc6e7f51668e24ae61,2360,sao paulo,SP
59b219b2e1d1b20580c3551e07db6648,27ede105a6042b71a261bf57f75fdcf8,21331,rio de janeiro,RJ
fdcabf61d131aed008b2c4e33db30b70,b325ea795151aaaebeebacbf6ac97289,8674,suzano,SP
266eb5a8fc8e3c3916870babf546da1d,b35536d5a58b1d3ced149324c86223f0,3657,sao paulo,SP
299506f02772452aeb1f6f1d27b7b0f8,a7e1126d69a7b1be1f1ed6edc62191ce,85935,assis chateaubriand,PR
cc9661b0777a96ce8c731f6921839215,7d6dcf9223724668bb950a6c963caf7b,18275,tatui,SP
076933dfa56c84230b2965c7cab486e1,ee0fe6783108a6ea35f38c70b6cf08b2,3731,sao paulo,SP
3c0323d8fbcdde434127b90b7039717f,645385a4e338a07b4a1019072975f55b,52091,recife,PE
dcbce6ecb10a44cba2e0fbe5fbf63175,e2d50591fb11597c07fc6d095312ae84,22750,rio de janeiro,RJ
481b84475f6bd84bc0b83fd1ccb02e77,7ea1a12067a7dbdd71c60c9434715262,6233,osasco,SP
27768518f44c74470bd1f7dc0533c001,6dc8abae1493d294e5b863a73ad7c975,23970,parati,RJ
6dd39ae1549359ab24a5110b54452360,c237c66fa20c6bb05c90ac56fdd95173,20271,rio de janeiro,RJ
8e595e393b39a8843fa07dd9715232fb,3abcdd9f2adabfc152ffc2c348ab5644,7115,guarulhos,SP
cfb0d6adbf48b40909d44e1aad378c32,c758abfcb958a9df72d36e28d4e7cb6d,70864,brasilia,DF
ca7852d5cebcef492e32d92050eea7d1,ba0c0e497661b804dbb590a6c5660b77,1520,sao paulo,SP
a155f917057dd8a2139c66017e90b1ac,26b359be2d0f1ac5432a54067dbf80c5,88950,jacinto machado,SC
002450e9ea44cb90b8a07ba0b197e149,5e718c3c3061694c7b7e31d183f88a45,35145,sobralia,MG
9be4c248c54c3cbb40d2dfd23461cab9,18c2c869a8481e4ee1acdc5cbd8078e4,60711,fortaleza,CE
69d1ab2fd89df4745d920bbb77e5d50f,886fcfa9e4ca8563543bb87e4e6c94ec,22710,rio de janeiro,RJ
b1373bd6563737bf205587f4d78859cd,f5fefa59acbb79c5502aea78f8d4e07c,97418,toropi,RS
675149f38575f85aeb539721c522692f,b2526804c81e5a51b34b26cb316d1174,38408,uberlandia,MG
f07ea18c059c8cd1584a035a3ed36e63,9bb5ee90bbf9e5dec4a866a9d1117328,6543,santana de parnaiba,SP
04c6e463d6568c157c2b96e5a4e34a23,ad364a72320b9cc9fa436bce66ef8184,2366,sao paulo,SP
