review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
fa91c955df97a399bcaf98d103e564d6,f408600ecfb1900d32519ca61e34e4f0,3,,Pela demora não deveria cobrar o Frete ,2018-02-15 00:00:00,2018-02-16 03:03:57
791c0613376e7c0b9268edb08e3cd550,6ffb6234c4ed70abafb657b0111fa8c6,5,,,2017-07-13 00:00:00,2017-07-13 20:49:25
b1fee23fdd40c3ffc6265bea4645d384,68e8ce771060f901302ac23924bd1400,5,,,2018-01-10 00:00:00,2018-01-13 08:11:37
0a9c7d9ed94e9d365c9e446f3b957b48,7c49116d4145973db0932d0e6a18fe6c,5,,,2018-08-17 00:00:00,2018-08-18 12:22:18
a7884c5c149ef06afc59bdc2c6982f9d,b30db4148d5398cbf696c239d830b233,5,recomendado,,2018-06-05 00:00:00,2018-06-06 22:00:18
259c6772f3a6f26612eec1a71948a773,5ea0678e7b34c19e5ecbcdf8a3eacea2,4,,,2017-03-21 00:00:00,2017-03-22 02:16:12
0abea213f5da389343af9fae134f805a,dd79da6ae3b43617470e33f38ebeed76,5,,,2017-07-26 00:00:00,2017-07-29 15:10:51
cab0ed99f595adfa59ecf78ce2c4ecd9,b22c78b69eebbbdadbf68f2111cd89a3,5,,Entregue no prazo em q eu esperava!gostei,2017-08-31 00:00:00,2017-09-01 01:13:16
17f7976d576d21f46cee1c28187a1eaf,dbd49fd0ab245be1d63d2e47ac959016,5,Satisfação,O produto é bom,2018-05-03 00:00:00,2018-05-03 23:56:08
4844871c1a2a9bb8b3d6e37ad2358c19,4a4c236dd0a477add66133368e7fcde8,5,,"O produto é muito bom é lindo, superou as minhas expectativas!!!! Recomendo!!!!! Amo comprar nas lannister.com, nunca tive problemas!!!!",2018-03-08 00:00:00,2018-03-09 12:10:04
cb8b6443ddd80c7085257a2dc4bfb686,cbea65029850e25bb7ce971f2982f471,5,,,2018-01-06 00:00:00,2018-01-09 00:34:27
dab1aae8195c9a0648c2643e10192ba0,f815bf37321904e2cda00a23ff393755,5,,,2017-12-27 00:00:00,2017-12-30 12:36:41
e6a2785fc0733de1e53105c9ced2e00e,3bb9b0ab151de6d32543f721e301d58b,5,,,2017-11-22 00:00:00,2017-11-22 19:36:54
6869316e0440bffb258d7186f8f9c01a,375d01d18f644eb19328130122fcc9ef,5,Ótimo ,Tudo otimo,2018-06-27 00:00:00,2018-06-29 21:04:21
ea364d60768ccb19faf26e7ab16f8a11,26bcf76706fd675a268ba2cf63119270,5,,,2018-04-03 00:00:00,2018-04-03 16:40:58
bc56283330c3a02329688af4589f04a8,604eaa08ecca86f614fb23ab44999543,5,Super recomendo!,,2018-07-07 00:00:00,2018-07-10 12:49:08
32094b67303875262964d1997077e488,4f5045d7a7d322ba928da791f6d5c9f4,1,,"Comprei cobre leito king de piquet e fou entregue um adamascado, não é o publicado. Tentei falar e não consegui, mandei email para ouvidoria, mais não tive retorno, guardei a foto do divulgado.",2017-07-12 00:00:00,2017-07-12 23:24:35
49b3965bfd9cb42e16a607013adf3c55,036ca0743763d04fe093cfecfa2b2e14,5,,,2018-07-04 00:00:00,2018-07-05 02:50:34
237303fb033b2749054659c4fb9f9f3a,155f9fd4b2578b90e33de62dee64002b,5,,Muito bom o produto entregue antes do prazo como sempre Parabéns ,2018-01-10 00:00:00,2018-01-10 20:10:59
732705c1a5dd7cd0646e568c140895db,bb26b9f1f2801c2bd60622b82bbb533b,3,,,2017-07-28 00:00:00,2017-08-02 00:38:48
b06c6bb47ed7a56426371add10e26107,43e9d6cfdcf9eaad45b8fb0a3ebcd521,5,,,2018-03-21 00:00:00,2018-03-24 14:35:45
6b63d5c6b2f62267fd76006a816693a6,9125562ef8d65ae1d7443c3d64d4a810,5,Excelente!!!,,2018-08-01 00:00:00,2018-08-04 15:08:58
e483b0b8959fcfb87dc41e43e575a251,754f7ec0dafafb537986302c08311dc6,5,,,2018-01-16 00:00:00,2018-01-19 01:19:17
9236a8662fa24cba734dafaf5846d050,ea2c68bf46dab82dfe8e5f2b09df0aae,4,,,2017-05-26 00:00:00,2017-05-29 12:10:45
0b022c1665bf439f71667d9483289fbc,4547e931fe370c3853e4afebc234811a,5,,total-mente satisfeito,2017-10-24 00:00:00,2017-10-25 00:15:15
277fa3bcdfa840b0c0d4a84d54d5035f,d5d4ca33b423849f8f7a0645d0919738,5,,Muito boa,2017-10-21 00:00:00,2017-10-21 18:52:50
0fde911606b8b6e98044e4a07ab9fd4a,141c7645c99eed7a80fa7ec9d6c40ad0,3,,Demora para entrega e também os fretes são muito alto poderia avaliar o cliente pela quantidade de compras,2018-02-08 00:00:00,2018-02-08 09:41:02
59975774b0d89e847d95946065a42f0c,b42c846318a7b8b2b28cd8454f281392,4,,super recomendo. produto de ótima qualidade.,2017-12-13 00:00:00,2017-12-14 12:52:30
9e0cc4a4c2ee87c8ed36e2d47989dd40,fce11c1012b2c4e62437daaf24cf96a7,5,,,2018-03-27 00:00:00,2018-03-28 02:05:11
d559c1fc9668ef70dce28fef8e69d899,178d4631e2d802e398e7ad53d76744db,4,,A primeira data te entrega nao foi cumprida devido a um imprevisto no transporte. Mas isso acontece. A segunda data foi direitinho. ,2018-03-29 00:00:00,2018-03-30 11:19:49
8785258463b2027ec299758836a9a856,bc54c3719175670ad9effca0e152ec38,2,,"o produto demora demais a chegar o mesmo veio com defeito.
nao se consegue falar direto com a americana ou o fabricante ",2018-02-20 00:00:00,2018-02-20 14:44:17
153548c59e368cae9ceeb1dbcdc64d4d,6f51907687d51529d5d0a147cf761f0c,5,,,2018-04-28 00:00:00,2018-05-07 17:00:22
bb0a5e9c2675f600bef2ff7f4845788b,61c6a9da54016bc445060257391cf4d2,5,,,2018-06-26 00:00:00,2018-06-27 03:23:00
d78c0b8028a07318e7d17a653e8cdd7d,0848fc09700c8afc1c372a4b2b7be70a,5,,,2017-12-28 00:00:00,2017-12-29 19:21:43
486eff31c321a1a8162f18545873c434,94fabf7998d05f3035718e58cb86d671,5,,,2017-10-10 00:00:00,2017-10-16 14:51:46
1bf77ad38a556d12aa3c4054b5e98cd8,9a31fd9d697e9670777501f720773fd9,1,,,2018-03-29 00:00:00,2018-03-31 03:33:41
500a3d26e1d13b77e6c88f962074040b,abbd22e94f4b4ad624a8d362399d7c09,5,,,2018-06-30 00:00:00,2018-07-02 12:16:04
c08fc5d6278fe4a96d4373eac80af5f6,ee567e300ec0ae4dd30d3e26ac581021,4,,,2018-06-06 00:00:00,2018-06-09 03:17:00
fe0768a52f12dae56df2af7c459ff3ce,ba7ba0ff040d6808492c4456eeb13730,5,,"Eu gostei muito do produto, eu recomendo.",2017-08-22 00:00:00,2017-08-25 14:14:42
343c75b23341ab7a22e874d9bcf803ee,90ae645ceacd8832133a491224beb6b1,1,,"Bom dia! Até a presente data não recebi o meu produto e ninguém ainda entrou em contato para dar satisfação.
Quem vai dar retorno??",2017-12-19 00:00:00,2017-12-19 10:56:15
a734894c8f6042aa3cd001b3a7707c33,29656da67c9da8377949302afdef7c69,3,,,2017-02-14 00:00:00,2017-02-17 00:30:17
891251e205309fb9fdc3a1f63d113120,08a5a57f90304e3e736623cdd8eb0166,5,Ótima ,Satisfação ao cliente,2018-06-13 00:00:00,2018-06-13 23:59:15
b5b9537d0a8fdbb9bf9764d16077fb1a,fda9a222267a9db0d0831209bfe668e7,1,Não recebi o produto ,,2018-06-10 00:00:00,2018-06-12 13:12:20
a5007ce663639277be48f8592252ff8c,0d2c1a413f6aa3a36b8bb940b028f930,1,,"Estou sem meu produto a mais de 20 dias ele ainda não chegou na minha residencia
Minha opnião é que nunca mais eu compro mais com voces e nem no black friend propaganda falsa
Quero saber qual dia va",2017-12-19 00:00:00,2017-12-19 14:30:20
fe4c63b47543915df2a850dbb51f6fb7,587d1c2d41167fd632fc7a7e6e6d03a4,4,,,2017-02-23 00:00:00,2017-02-26 01:49:42
83b07740e64e7304309e28466d9039b2,ca98afe572ee9754ef0cd28c6b97758a,5,,,2017-04-04 00:00:00,2017-04-04 21:44:03
a19955c9467c948b943a6148f9fe02eb,35608f7cae2658ba060f4fec29ee1f81,3,,Recebi apenas o adesivo de coruja e coração a faixa de corujinha nao recebi. Como devo proceder?,2017-02-25 00:00:00,2017-02-28 12:23:31
8b26ab69591a242b9580d26432a4aa45,cac0cf69e6b636454b35048fac095f75,3,Bom ,,2018-05-24 00:00:00,2018-05-25 18:13:55
149794195f297ef1b10e4325780fdcaa,29f95ab000e30a2a4dbeedb73c7357f2,1,,,2017-09-21 00:00:00,2017-09-22 02:14:17
053f70813b6a8547e3f21c0c2ebcb3e5,39010dbe92bbbfaf08e8d13f7c9bb118,5,,,2017-07-11 00:00:00,2017-07-14 18:22:20
5932699f92fc010bb2fbb48c2c600400,ae00ce5e73025df933f11dcb23c27104,5,,Produto entregue no prazo em perfeitas condições recomendo a loja e o site atendimento maravilhoso ,2017-06-30 00:00:00,2017-07-03 14:35:46
15cd7b3f6cde59e26ad7f7ca25e66ce3,b4c45d4cc2a2e24e10d4e20bae928819,5,,,2018-03-17 00:00:00,2018-03-17 21:50:10
f0fd8c58c78cec30f0928705675376a4,7dac325f7f1f94784e6bc6af3b4678d6,4,,,2018-07-04 00:00:00,2018-07-08 16:04:55
0918647916c70b3007c90f2954c0ee0a,a501de32f4f7eba26aaa7864ec8dafb1,5,,,2018-02-02 00:00:00,2018-02-02 16:36:04
b05e02fc969858129488f6e409cead79,c594bf7ad43d43c22b3b2646d12d729b,5,,,2017-09-27 00:00:00,2017-09-28 00:05:12
3549177c272c7ac0c8e8277710c3868c,bd894bb88ebdb133ce403833d188814f,5,,,2017-12-13 00:00:00,2017-12-13 21:54:38
e4cff2f53effea7673721ad1cf7b4aed,29ae9ab539215f3bbec11770fc3fe299,1,,a loja não me da oportunidade de estar falando diretamente com o atendimento fica muito difícil resolver as coisas dessa forma com a empresa ,2018-03-15 00:00:00,2018-03-15 20:03:04
5d6653c6218b508505d124aaea69d9c6,72a96400285f2bd8dd6d47e55e203b92,5,,,2018-03-30 00:00:00,2018-03-30 22:24:07
1f67aaca534ed51903f35bd523ef4716,0261459497a63d27d6f197c00f2402d3,5,,,2018-01-06 00:00:00,2018-01-08 11:09:40
5d01a2d64a69ee7ce9f036068f984273,d1c90196444f5facb3a682e1a531abd7,4,,,2017-03-09 00:00:00,2017-03-10 00:41:17
cf29e481f7c7eb282a830aaad4170568,b9e186a6d042725eb24122a767ea7063,3,,Tô aguardando pra poder avaliar melhor,2018-04-19 00:00:00,2018-04-19 15:33:19
d64300a5fe5d674828b4454c8a779e44,77d599900cf351da04c8d0f7b5ade74d,5,,,2018-01-29 00:00:00,2018-01-30 12:00:49
8a6ac017b37d6451064be0742762d16a,21ee832eff624a82225c6e98cd2dcf7f,5,,,2018-08-25 00:00:00,2018-08-28 01:42:07
ea239d4c9ab911d6e498f962194458df,d8f68e0ae10289264edb3f3bf8cac054,1,,Primeira vez que faço um pedido pela Internet e após 37 dias ainda não recebi o produto.Era pra dar de presente sendo que a dia do aniversário já passou há muitos dias. Será a última compra nas Americ,2018-04-21 00:00:00,2018-04-21 20:57:22
24d2a5d46e5e8ee651947977937d7003,679444cad1d40f241461739afef6add9,4,,,2018-04-29 00:00:00,2018-04-29 21:54:16
d0566269d49367435f97388c8e560326,24e7eb8286ce5ef529b9fcc4fe92ecb1,5,,Ótima loja. Podem comprar. Nota 10,2018-03-11 00:00:00,2018-03-11 23:34:36
eb39773bb1847c8eb1c07e204a6d113b,74c2f1a8063baecde689a28b1704993e,4,,Uma loja aroma de comprar e o produto escelente,2017-06-13 00:00:00,2017-06-15 23:20:20
e6c403e3b4568d3e6adb4afa4e0b15a7,3ba790c8d2e841929c346e8da5c6abed,4,Satisfação do. Cliente,Sempre que tentei rastrear meu produto o site estava fora de funcionamento,2018-08-16 00:00:00,2018-08-29 18:19:11
4d3e1bece5b0cf7c4fbb235323059407,aa0b425987bdeae4a29c616a2bc3a08a,5,,,2018-08-02 00:00:00,2018-08-06 10:48:15
4da793d3abde3632d289edd97a47b754,7704a0d92762105c0ba272c37a94b5ca,5,,,2018-05-15 00:00:00,2018-05-15 19:58:33
22ded66ef5f0df118f61b51e1084b99a,4c8f8e639b2672c7d77385d68238a1a3,1,,comprei o produto falarão que iria entrega ate dia 09/03 .Recebi Mensagem Falando que o produto foi entregue dia 23/02 as 22:44 da noite .NÃO RECEBI.Ate o momento não foi entregue. favor verificar ai,2018-02-24 00:00:00,2018-02-25 15:43:46
d4d3b294fa0f5e308743c63e3c19472f,7f9fc8aa08f1a4a7f9ee303ad5c6a22d,4,,,2018-01-17 00:00:00,2018-01-21 19:47:45
c854bf9b30ad1d1e53a4d7068f4f44d4,ecbfdf489fbd7cfdb3598186d8891670,4,,Muito bom custo benefício ,2018-01-24 00:00:00,2018-01-27 09:01:12
c02a2bb0a98e9af31be0646b4625aa73,f8822b6085858dd513bb20e7e0c88e83,5,,,2018-05-16 00:00:00,2018-05-16 20:35:21
52c97eaa8423be300b20474053645896,068c06f0ea08ab32e127f87aafaa834d,2,,A cor não veio vermelho como na descrição do produto e sim vinho... O material achei q fosse melhor.. Porem vale a pena pelo preço...,2017-09-27 00:00:00,2017-09-29 20:37:46
99b3d4b8f7d9d2fce5477fcee94e6f37,eff124e4c7161cdbc3ecd912e716715e,4,,,2017-10-05 00:00:00,2017-10-06 03:15:14
c48c55de156138fc5c20d4bcd163c0f7,59629349b860bb43899ea07bf4ec9633,4,,,2017-07-28 00:00:00,2017-07-30 20:03:53
705689aa8b868660210adc87ee9556d5,9b2e00ce6088a0c1811bf51b01f2b034,5,,muito bonito.,2018-03-28 00:00:00,2018-03-28 22:49:45
4f47d97271fd06780ab9f24f029bc5a6,caf26e032103cc33e3dfe2465af487cd,5,,,2018-07-26 00:00:00,2018-08-06 16:28:38
74f774d58799cb727ea4fd9ceda4c62d,36c5fe2c0135722473e275b3f5accd74,5,,,2017-11-17 00:00:00,2017-11-19 22:41:50
28a09be05b7d4cd9af85af1ed6c1720c,472e314958770ffe7ae241a5af43fd93,4,,Produto muito bom. Recomendo,2018-03-12 00:00:00,2018-03-12 19:51:56
c360b9e985257742068c7b7f11c09186,d3c03dbaa329d4cc4c2c13d982a94438,5,,,2017-04-19 00:00:00,2017-04-19 21:05:38
78646f4271361b683f90dc861eee48ed,60b937da90f851b4fb55afb5d59d460b,5,,,2017-08-08 00:00:00,2017-08-08 19:40:42
6a446c3603a5d8c5f2f8debd84b54d89,77831afddf2a5ebdda899a6adc91f88f,5,,,2018-06-19 00:00:00,2018-06-20 01:43:02
3e9d5d457563b8495aeb56d317a96076,2996234f359b5a3b99263b0f5b841d86,5,,,2018-08-23 00:00:00,2018-08-24 14:01:24
85da1e469ca305adfc067ce00cfa9638,bc6b924030f353c5ea9a83bdde14f994,3,,Produto veio errado,2017-10-11 00:00:00,2017-10-13 11:16:35
d752586e140f8e72c3500f09736491fd,13bddc208e2f4682972c349499746fd2,5,,O controle funciona conforme o esperado. Ótimo produto.,2018-04-04 00:00:00,2018-04-08 18:25:55
fe4638c6eab55723ac55356bbf0248bd,abff5d60e5e2c3597532dd698c8b7e1d,1,,Eu pedi um controle remoto para tv comum (minha tv não é smart tv) e veio para tv smart tv..,2017-08-03 00:00:00,2017-08-04 10:19:08
6a535400a4c9297589857b1e2cfe1e7f,cbd73a65c5edc13fbcde523d1ed2090f,5,,,2017-03-16 00:00:00,2017-03-17 12:51:15
e119863989fc0485129acf0810af65bb,e18d4eb13f1910fda9a9b86f190ae508,4,,,2017-06-23 00:00:00,2017-06-26 15:31:35
6dbabaf1063cc24c943d10b7588ab065,7a44fc15512ee942a70089553f28dccd,4,,Produto muito bonito,2017-10-02 00:00:00,2017-10-04 20:06:11
7b8ac76bab9f9ac8a435798234a2654d,9964c2007bb66c44ebc2d0c803f78408,5,,,2018-08-11 00:00:00,2018-08-14 12:25:44
7c3601d26ab8b32b9d1c04ec72e9b424,d2c4b43f2986e614c4f281927c47d228,3,,,2018-05-23 00:00:00,2018-05-24 10:02:04
900003db0e4345b09daaa26bab31c55f,8f0282daddda3025b762d5fc696a7c98,5,,"Tênis muito confortável, resistente, bem acabado, recomendo a todos. ",2017-08-17 00:00:00,2017-08-21 02:30:59
81922b2df902fea413bb7defe61345d3,2e82ec02fd250aec723a595b1970500e,5,,,2017-11-25 00:00:00,2017-11-27 20:40:17
8eda62446c751edb41500ac99e0202a4,a9d1327838b1c183fc288f0d2bf23d32,4,,,2018-08-15 00:00:00,2018-08-16 13:19:38
47628e0486f52a12061e56755da46dbc,59a9185f4ae4b284bf06962763f4317d,5,,,2017-10-11 00:00:00,2017-10-14 09:58:40
52c7c153654a436a7bff2cf1fc7c7fde,da8831dfbb89ea6b128840224899b348,4,Bom para ótimo,O que seria mais fácil seria fazer uma nota só para os produtos qdo vc fecha um pedido sem ter terminar as compras e ruim .Deveria qdo vc coloca a compra no carrinho haver tendo retorno mais facilita,2018-08-17 00:00:00,2018-08-18 02:40:32
14cffc2a91eb8bcb14fb799feb1d5f86,c459d8ba2ab3f1d559fefa7ef0977cb9,5,,,2017-12-30 00:00:00,2018-01-03 10:50:41
55fca7d821498b68faa2df220613a8b8,9d364f50124ed8e149404dfd3908ac02,3,,recebi o produto porem faltam partes do mesmo,2017-02-25 00:00:00,2017-02-26 15:11:01
e5a1b2312e333ae45ab3701c213f9856,ec5da550d6b5c949c1ad66f7a766de4d,5,,,2018-04-19 00:00:00,2018-04-22 12:47:52
1698698abd3c120489027d8d149e493b,b475d09fc9d7e739a7c8bbdbdaed3b8e,5,,,2017-09-13 00:00:00,2017-09-14 00:52:39
1625e67d37fc7befb41da8a63d94a7f8,22543080a0066963931832c0df11b2be,5,,RECOMENDO MUITO,2018-08-17 00:00:00,2018-08-17 17:00:22
4e34f5c8460cdcc9cd339d8bd86407b0,b0abfb398741998a8e47cc773b5e0edb,4,,,2018-08-31 00:00:00,2018-09-03 19:13:57
ced3a4820de53f4224ca2a860fe0f952,35ea7e8cd3593d3a55da91e19ae87acb,5,,o produto é bom e lindo. mto satisfeita,2017-06-22 00:00:00,2017-06-23 18:35:04
0fcba496abb07081568b5f078a68534d,4f10217309e749b2c974370ca1f4d36e,5,Otimo,Chegou dentro do prazo e como descrito.,2018-06-08 00:00:00,2018-06-28 02:59:21
db975fb95f381add778615337dffcfe7,9fe33416283b9bfb49fcdea66c415777,4,,,2018-02-09 00:00:00,2018-02-09 21:10:10
995f9cbc253d7895d39ce7f81e4b39b6,4b06d0583c7ba03f377c15729a3c69dc,5,,,2017-12-19 00:00:00,2017-12-20 19:11:25
9a97fdd937479a7e936586cba9fb288c,ddc5ef5f86c69f1a29ff3e05e3fc54ab,5,,,2017-12-27 00:00:00,2017-12-27 22:30:05
2e9e5ca5c2c34d76c1d15347915defbe,aa2cd8b186c94011da9d0f80785a3f20,5,Excelente,.,2018-05-10 00:00:00,2018-05-11 00:38:22
f5ec0e7f7de4cba6501434622b2ad25a,fb63c86c3eaed472fe50559f4b9bcb4e,4,,,2018-04-13 00:00:00,2018-04-14 01:48:28
e9f2d994e3ccece1b52ee51c7e7e431d,c6404ad1d7ca9a20609c6a3179e06293,4,,,2018-04-03 00:00:00,2018-04-03 21:29:37
1e1bbfd4a5712bb47b63ec61eee494bf,b2e54b3ccbc9c423893aa9dbe19dcd73,5,,,2017-05-20 00:00:00,2017-05-22 16:46:46
36b52409fac6dd5c75499674585d4745,117c312b89fc4ef46fca3f4b0c53829b,5,,,2018-01-24 00:00:00,2018-01-27 14:58:14
93576f6bc38f8f1a213ec54f6dd79d43,4fb986c500500ba4b2c0cd7704d4124b,4,,.,2017-05-10 00:00:00,2017-05-11 09:59:58
5fdf24a3e828d26bf9223063532aeeb0,0c2be278c997477b9910904d12e520a2,5,super recomendo,"lindos e modernos, amei!!!!",2018-06-20 00:00:00,2018-06-20 23:00:44
4063948268ad37aa55af6a48c6e01ad9,1f581d9e91f4d965a817a69d1bc25f74,4,recomendo,,2018-06-23 00:00:00,2018-06-26 09:45:57
010a2241efade4307f9ddb11b210e857,dfaa4ce943a8dba10b754befb76fdb49,4,,,2017-12-03 00:00:00,2017-12-03 20:29:15
a588587c4adb3d04ab0839804326481b,17af4418ba1023eaf47d0b84ad656c42,4,,,2018-01-26 00:00:00,2018-01-28 15:59:13
7de41237da8d764447099ccab315aaaf,05efc756dc2f2fdb4e8e914ad1a73f3c,5,,,2017-05-28 00:00:00,2017-05-29 11:21:36
e3f8c98a291f115e5bc78ad5ec9cdb81,794a9d49f955955bb13c41fe68e390b0,5,,,2018-05-29 00:00:00,2018-06-01 03:00:34
e9d74f1a048d45e56aede83edb7ce6a1,051d3d717e96b76b07fc9076b88d671f,5,,,2018-02-03 00:00:00,2018-02-05 13:12:24
0001cc6860aeaf5b9017fe4131a52e62,d4665434b01caa9dc3e3e78b3eb3593e,5,,,2018-06-22 00:00:00,2018-06-26 13:51:29
b9de875196e8d04b7195e85cbedeec9b,631bf0797fc3480d6eae9757b0c816b4,4,Excelente,Muito doa e rápida na entrega eu recomendo há todos,2018-08-28 00:00:00,2018-08-28 22:26:27
ffa2c25cd0762e55a211db9ba078343c,03be2f620301ed720f761e04f00270d4,4,Boa loja,"Boa loja, s[o a entrega que poderia ser mais rápida.",2018-06-21 00:00:00,2018-06-22 00:52:46
7efc7aabcaa6857cf93904bcbf246d0d,856f815b7525deaab324a86f112491ea,5,,estou feliz pois a entrega veio no prazo e o produto certo. parabéns ,2018-01-27 00:00:00,2018-01-30 03:44:06
65ff44bd244a402fce0344361cbad5c9,7019458b7daa836337aa0601b272dffa,5,,O produto foi entregue antes do prazo. Muito satisfeita,2017-05-11 00:00:00,2017-05-14 01:23:33
e563becf45646675b4b3409ce7f9a458,9634a2f4e8ae92d44d182b5acddb8955,5,,,2018-06-21 00:00:00,2018-06-22 13:27:08
98a3d398350fe29005e23133e52dbe46,dcd7bf0e4548b5a99e81cca7a7160042,5,,,2017-08-09 00:00:00,2017-08-10 13:48:34
de4bd3c6cc0af2e123a41bd2392ed80a,f91eb2806b28dec82d98c3973af406c5,5,Ótima ,Ótima... recomendo,2018-06-29 00:00:00,2018-07-01 23:11:48
3228ef2e2371339d59adcf9a3a817826,f0e14b83b8b12697246a18f91e0377e5,1,,,2018-05-11 00:00:00,2018-05-12 12:30:45
19ef9cbedeeaa92a1251bd30a4bd97d5,9ffb318d17153de8c18c817b99338e0a,5,,,2018-08-24 00:00:00,2018-08-25 16:43:07
48b3ce236ea9d35a4850ea94ca9ca38f,fb7688c98b85305cf636fb26b2804186,2,Atraso,Produto não chegou no prazo ,2018-06-08 00:00:00,2018-06-08 07:18:26
5c7b0b6a0badec6869a5f46661440ff6,6704cecb75359214b2a2c7ddb894b89e,5,,,2017-08-02 00:00:00,2017-08-10 22:36:34
5549df8c639a8a3eedb03bcbf7b0e7e3,c0c3e3561d570a706345bbd04b42de8e,3,,"Não recebi o material, logo não irei avaliar.",2017-09-07 00:00:00,2017-09-08 07:50:47
b24a4da13dd7f47b3031e991a61b29b6,72c950267eb891d586116bbd2d6db44b,4,,,2017-12-30 00:00:00,2018-01-02 18:39:56
b29b505c1b5099a0ecc76b2cfa96e140,4703fef754ddf8addbed5b7935e2f868,1,,não recebi o produto,2017-05-31 00:00:00,2017-07-08 02:23:29
0189c03378ebbeaaeb62f8497c33fe74,3f698de643d49203acf6e773a09ff631,5,,,2018-08-14 00:00:00,2018-08-16 02:59:08
a29fa7ae34e5742cddb1d43ecbcfaf5f,67ac8397ab2a26915fadd6e3ed4250ee,2,,Não recebi meu pedido completo.,2017-04-01 00:00:00,2017-04-02 10:27:01
0dd8d86d10a4f84a68615975f9b9754c,22cf975c95f8d3ad3a2263e94f79182b,5,,Muito boa! Chegou mt rápido ,2017-09-29 00:00:00,2017-09-30 13:59:55
4df1d0d817d3cf838cd3603580640295,ce4ba4deb893a9919c6fb459e3d59fcd,1,pessimo,jogaram a mercadoria nos correios e tive que me virar para ir busccar,2018-05-22 00:00:00,2018-05-25 14:44:35
e66cfd879876752a96f9c035dbde8e88,004ca5ae248069d68e8594df8abf6ce0,5,Obrigada,"Adorei meu produto, e chegou tudo perfeitamente ",2018-06-16 00:00:00,2018-06-17 20:23:06
dce79f00fe68b6878ea75ab712bcc327,33cf8e9da9865079f64965b83061baae,5,,tudo certo....,2018-03-25 00:00:00,2018-03-26 22:47:07
9115ece7da2201ebf173be301aa13d29,383216723797f06d317fcfee172ee005,4,,,2017-06-21 00:00:00,2017-06-23 23:35:35
775a0d414e451e7f593bc5b2cbb23828,d74d2985a4c187334dc59722076a2e5f,4,,,2018-08-25 00:00:00,2018-08-25 20:51:38
44e9f871226d8a130de3fc39dfbdf0c5,1a8d422cb8cdae5221a5a8eb371c49cd,5,,,2018-02-22 00:00:00,2018-02-23 10:58:06
3bf395c6a6ecf2d50de4cb2bd04a934a,b154ff1c2ada796573437001346a322b,5,,,2018-05-13 00:00:00,2018-05-18 10:57:28
aad7e8043f89189ebca06013737f6c74,1aabb89e94999e16f85a4a0078935996,3,,Produto veio amassado,2017-06-24 00:00:00,2017-06-26 14:42:36
6dd40a0eff86451640c5acc229f7d2c4,e5c0d192e1f883b21e7673f73cb644b9,5,,,2017-05-17 00:00:00,2017-06-26 00:21:58
01e020b5ae19cd99749bc9313cc3418f,92f97273c78223051feb42da04c49cbe,5,,"Entrega super rápida, produto de ótima qualidade, recomendo com certeza",2018-01-11 00:00:00,2018-01-11 19:00:27
0254bd905dc677a6078990aad3331a36,5bf226cf882c5bf4247f89a97c86f273,1,,"O pedido consta de 2 produtos e até agora recebi apenas 1 produto, e o que me preocupa é que o status aparece como entregue.
Solicito providências

",2017-09-09 00:00:00,2017-09-13 09:52:44
781dc788283c0508ddea46ac582845c8,fd4a2838bede5695c44824f56cd274f2,5,,,2018-08-01 00:00:00,2018-08-04 07:48:46
89326551a9b484403c0e2ef4a8d919a7,786baaa6b659351627edf0bbbee0648a,5,,,2017-06-03 00:00:00,2017-06-06 03:11:07
4a5e4d1569aaaee2d42307662e20427c,38464606001eea475b8009745791c68e,3,,,2018-01-23 00:00:00,2018-01-23 18:15:23
c5b6f59d3843664d7da279823c1536b8,b5b362ec945720b946181f08eb7bdd04,5,,,2017-03-21 00:00:00,2017-03-22 12:12:31
c947fcd9fadd5dd3168b0cd7bbf0283e,2c6909e9d8d1f642b6c8126f985146d0,1,,Falta de compromisso com o cliente,2017-10-13 00:00:00,2017-10-15 11:22:55
0c76e7a547a531e7bf9f0b99cba071c1,3525e0e57f9d276d522d570bd46cb39c,5,,,2017-08-31 00:00:00,2017-09-05 15:27:17
635edb6b999ddd3fe59862c7c0511e8f,0baaa859b7ff0b4d1f674a1d5c3049f3,5,,,2018-06-12 00:00:00,2018-06-12 16:51:27
54424fbef659f8e2c6602e574e1f78d7,7f539983cfeeeb17fa4a9bb2df43d4db,3,,,2017-12-11 00:00:00,2017-12-11 20:12:11
f8958341a1a9dc600916f32d8315e9c4,12415173366718477ff1dfac106f018b,5,,,2018-03-27 00:00:00,2018-03-27 21:13:25
d6a8a2a889ce2e30a9cf81d063f67147,188f31b5ce7e58114dc03f7d6289f9a4,5,,,2018-07-09 00:00:00,2018-07-10 13:16:46
7edb7d99e36632c4eb141962360b0d2b,beece9368912132712839b6b9194180d,5,,"O produto chegou mais rápido do que o previsto e em excelente condições, conforme informado.",2017-10-27 00:00:00,2017-10-28 13:01:36
9526f2c0852859fe0368233e1232a6f2,a9ed648a6ef557d5075c383b251b4997,5,,,2017-08-27 00:00:00,2017-08-27 17:04:52
c956f9ff06b233fd241a01cedf75ba56,2f1288c66804d578934425e798226c10,5,,,2017-12-10 00:00:00,2017-12-12 10:38:35
